,Trade_Date,Initial_Price,Inventory,Total_Pay,Product_Score,Shop_Score,Active_Time_Left,Product_Cost,Target_Price
2631,2016/4/16,13,0.342688908,79,0.505662166,0.488835929,0.745637193,10.4,0
2632,2016/4/16,14,0.068209348,79,0.021524805,0.499620966,0.03039969,11.2,0
2633,2016/4/16,11,0.377924179,79,0.947970211,0.693280695,0.366543097,8.8,0
2634,2016/4/16,21,0.079626078,79,0.827115471,0.805025824,0.862346253,16.8,0
2635,2016/4/16,5,0.982817114,79,0.015018981,0.69914986,0.692677718,4,0
2636,2016/4/16,25,0.181612851,79,0.176196256,0.659504323,0.690942142,20,0
2637,2016/4/16,13,0.811858698,79,0.332063574,0.264668857,0.188636801,10.4,0
2638,2016/4/16,18,0.874961645,79,0.130996845,0.788781893,0.441904281,14.4,0
2639,2016/4/16,15,0.688413252,79,0.809490692,0.660910635,0.581577407,12,0
2640,2016/4/16,24,0.569494413,79,0.344736653,1,0.989751708,19.2,0
2641,2016/4/16,6,0.160971437,79,0.940107482,1,0.203906225,4.8,0
2642,2016/4/16,15,0.466880023,79,0.58201418,0.692578209,0.247732902,12,0
2643,2016/4/16,15,0.345172051,79,0.878831984,0.412357525,0.262173084,12,0
2644,2016/4/16,22,0.225039958,79,0.844734445,0.280634796,0.750172413,17.6,0
2645,2016/4/16,11,0.592511869,79,0.905392319,0.811747177,0.456975327,8.8,0
2646,2016/4/16,16,0.312269838,79,0.459880266,0.638670034,0.056929438,12.8,0
2647,2016/4/16,12,0.916305553,79,0.546346816,0.428073162,0.508516241,9.6,0
2648,2016/4/16,17,0.909635525,79,0.798603591,0.621798428,0.211960165,13.6,0
2649,2016/4/16,19,0.257118294,79,0.285718852,0.289999578,0.798604245,15.2,0
2650,2016/4/16,11,0.110891301,79,0.490253523,0.949016017,0.297331382,8.8,0
2651,2016/4/16,22,0.192962732,79,0.599110308,0.376435718,0.027606012,17.6,0
2652,2016/4/16,21,0.499584171,79,0.015533276,1,0.593432449,16.8,0
2653,2016/4/16,19,0.728585668,79,0.593481408,0.801745821,0.843840429,15.2,0
2654,2016/4/16,21,0.208194438,79,0.433676349,0.896789262,0.381016124,16.8,0
2655,2016/4/16,13,0.248033558,79,0.807360529,0.052544077,0.749858311,10.4,0
2656,2016/4/16,16,0.851671875,79,0.315244803,0.684691217,0.511141478,12.8,0
2657,2016/4/16,12,0.415848718,79,0.892888709,0.970278226,0.540951805,9.6,0
2658,2016/4/16,15,0.616685067,79,0.577857215,0.123149699,0.959434321,12,0
2659,2016/4/16,19,0.233666139,79,0.184010202,0.466890747,0.803960891,15.2,0
2660,2016/4/16,13,0.101967259,79,0.787929234,0.616307273,0.032323067,10.4,0
2661,2016/4/16,15,0.515857017,79,0.612031177,0,0.709387251,12,0
2662,2016/4/16,13,0.477140987,79,0.053909272,0.757579696,0.465001482,10.4,0
2663,2016/4/16,12,0.152671644,79,0.42019368,1,0.947548941,9.6,0
2664,2016/4/16,13,0.621806232,79,0.679068837,0.17024203,0.221432734,10.4,0
2665,2016/4/16,16,0.544010119,79,0.918601778,0.775272989,0.26707202,12.8,0
2666,2016/4/16,11,0.654137347,79,0.000402025,0,0.081473965,8.8,0
2667,2016/4/16,18,0.14454554,79,0.976759149,0.580652245,0.428618829,14.4,0
2668,2016/4/16,25,0.751527817,79,0.376580315,0,0.109018764,20,0
2669,2016/4/16,20,0.22204914,79,0.973783538,1,0.633786761,16,0
2670,2016/4/16,16,0.519351824,79,0.604716101,0.804450269,0.802963237,12.8,0
2671,2016/4/16,12,0.785296028,79,0.828845808,0.587691522,0.696800496,9.6,0
2672,2016/4/16,13,0.022330428,79,0.574711505,0.21241919,0.766211381,10.4,0
2673,2016/4/16,25,0.32436246,79,0.628076198,1,0.34245412,20,0
2674,2016/4/16,17,0.872922376,79,0.285576282,1,0.845851483,13.6,0
2675,2016/4/16,13,0.844709608,79,0.586833341,0,0.428768775,10.4,0
2676,2016/4/16,17,0.538440593,79,0.750021764,1,0.82400987,13.6,0
2677,2016/4/16,27,0.866608274,79,0.858313836,1,0.626496159,21.6,0
2678,2016/4/16,17,0.949805991,79,0.755082188,0.769005848,0.143423049,13.6,0
2679,2016/4/16,20,0.826406998,79,0.698057248,0.000365984,0.0783869,16,0
2680,2016/4/16,18,0.854115444,79,0.86447943,1,0.018332643,14.4,0
2681,2016/4/16,15,0.098743402,79,0.322680997,0.509539849,0.066724998,12,0
2682,2016/4/16,11,0.651304332,79,0.670788791,0.298039686,0.458583814,8.8,0
2683,2016/4/16,15,0.703516988,79,0.450873936,0,0.113341923,12,0
2684,2016/4/16,15,0.610240813,79,0.382102752,0.875268748,0.027783349,12,0
2685,2016/4/16,19,0.799615262,79,0.41081135,0.996403433,0.754861481,15.2,0
2686,2016/4/16,21,0.03457122,79,0.401479583,0.288234635,0.39485048,16.8,0
2687,2016/4/16,21,0.770238735,79,0.317383946,0.860288169,0.746938496,16.8,0
2688,2016/4/16,18,0.731728601,79,0.621919368,0.027829305,0.452404827,14.4,0
2689,2016/4/16,21,0.259698393,79,0.430247271,1,0.450086747,16.8,0
2690,2016/4/16,13,0.257069299,79,0.973802078,0.623283649,0.478072507,10.4,0
2691,2016/4/16,23,0.632303317,79,0.677800891,0.506715114,0.474003927,18.4,0
2692,2016/4/16,19,0.345297462,79,0.198569888,0.549127064,0.803163342,15.2,0
2693,2016/4/16,15,0.796588678,79,0.426701009,1,0.40239252,12,0
2694,2016/4/16,19,0.446146232,79,0.34334624,0.97520582,0.90468616,15.2,0
2695,2016/4/16,16,0.782749415,79,0.797638804,0.864732662,0.037061048,12.8,0
2696,2016/4/16,22,0.990471784,79,0.879998289,0.668850605,0.773874343,17.6,0
2697,2016/4/16,24,0.30024834,79,0.903841956,0.638910564,0.125641381,19.2,0
2698,2016/4/16,27,0.143005828,79,0.662719812,0.909190131,0.618513567,21.6,0
2699,2016/4/16,10,0.901308436,79,0.270208262,0.71624728,0.010364261,8,0
2700,2016/4/16,9,0.541559379,79,0.252366702,0.941275703,0.538627283,7.2,0
2701,2016/4/16,14,0.974740371,79,0.854897943,0.444941613,0.003017957,11.2,0
2702,2016/4/16,17,0.6366044,79,0.527714646,0,0.951193785,13.6,0
2703,2016/4/16,21,0.993913025,79,0.802161084,1,0.905402034,16.8,0
2704,2016/4/16,18,0.546070804,79,0.572488517,1,0.795966942,14.4,0
2705,2016/4/16,6,0.526425934,79,0.733142525,0.820682222,0.91527432,4.8,0
2706,2016/4/16,15,0.135427903,79,0.519011627,0.549922383,0.145558231,12,0
2707,2016/4/16,21,0.355705171,79,0.770883911,0.531777628,0.15773007,16.8,0
2708,2016/4/16,18,0.026218567,79,0.568857991,0.540472906,0.187631673,14.4,0
2709,2016/4/17,25,0.569494413,81,0.130996845,0.499620966,0.247732902,20,0
2710,2016/4/17,13,0.160971437,81,0.809490692,0.693280695,0.262173084,10.4,0
2711,2016/4/17,14,0.466880023,81,0.344736653,0.805025824,0.750172413,11.2,0
2712,2016/4/17,11,0.345172051,81,0.940107482,0.69914986,0.456975327,8.8,0
2713,2016/4/17,21,0.225039958,81,0.58201418,0.659504323,0.056929438,16.8,0
2714,2016/4/17,5,0.592511869,81,0.878831984,0.264668857,0.508516241,4,0
2715,2016/4/17,25,0.312269838,81,0.844734445,0.788781893,0.211960165,20,0
2716,2016/4/17,13,0.916305553,81,0.905392319,0.660910635,0.798604245,10.4,0
2717,2016/4/17,18,0.909635525,81,0.459880266,1,0.297331382,14.4,0
2718,2016/4/17,15,0.257118294,81,0.546346816,1,0.027606012,12,0
2719,2016/4/17,24,0.110891301,81,0.798603591,0.692578209,0.593432449,19.2,0
2720,2016/4/17,6,0.192962732,81,0.285718852,0.412357525,0.843840429,4.8,0
2721,2016/4/17,15,0.499584171,81,0.490253523,0.280634796,0.381016124,12,0
2722,2016/4/17,15,0.728585668,81,0.599110308,0.811747177,0.749858311,12,0
2723,2016/4/17,22,0.208194438,81,0.015533276,0.638670034,0.511141478,17.6,0
2724,2016/4/17,11,0.248033558,81,0.593481408,0.428073162,0.540951805,8.8,0
2725,2016/4/17,16,0.851671875,81,0.433676349,0.621798428,0.959434321,12.8,0
2726,2016/4/17,12,0.415848718,81,0.807360529,0.289999578,0.803960891,9.6,0
2727,2016/4/17,17,0.616685067,81,0.315244803,0.949016017,0.032323067,13.6,0
2728,2016/4/17,19,0.233666139,81,0.892888709,0.376435718,0.709387251,15.2,0
2729,2016/4/17,11,0.101967259,81,0.577857215,1,0.465001482,8.8,0
2730,2016/4/17,22,0.515857017,81,0.184010202,0.801745821,0.947548941,17.6,0
2731,2016/4/17,21,0.477140987,81,0.787929234,0.896789262,0.221432734,16.8,0
2732,2016/4/17,19,0.152671644,81,0.612031177,0.052544077,0.26707202,15.2,0
2733,2016/4/17,21,0.621806232,81,0.053909272,0.684691217,0.081473965,16.8,0
2734,2016/4/17,13,0.544010119,81,0.42019368,0.970278226,0.428618829,10.4,0
2735,2016/4/17,16,0.654137347,81,0.679068837,0.123149699,0.109018764,12.8,0
2736,2016/4/17,12,0.14454554,81,0.918601778,0.466890747,0.633786761,9.6,0
2737,2016/4/17,15,0.751527817,81,0.000402025,0.616307273,0.802963237,12,0
2738,2016/4/17,19,0.22204914,81,0.976759149,0,0.696800496,15.2,0
2739,2016/4/17,13,0.519351824,81,0.376580315,0.757579696,0.766211381,10.4,0
2740,2016/4/17,15,0.785296028,81,0.973783538,1,0.34245412,12,0
2741,2016/4/17,13,0.022330428,81,0.604716101,0.17024203,0.845851483,10.4,0
2742,2016/4/17,12,0.32436246,81,0.828845808,0.775272989,0.428768775,9.6,0
2743,2016/4/17,13,0.872922376,81,0.574711505,0,0.82400987,10.4,0
2744,2016/4/17,16,0.844709608,81,0.628076198,0.580652245,0.626496159,12.8,0
2745,2016/4/17,11,0.538440593,81,0.285576282,0,0.143423049,8.8,0
2746,2016/4/17,18,0.866608274,81,0.586833341,1,0.0783869,14.4,0
2747,2016/4/17,25,0.949805991,81,0.750021764,0.804450269,0.018332643,20,0
2748,2016/4/17,20,0.826406998,81,0.858313836,0.587691522,0.066724998,16,0
2749,2016/4/17,16,0.854115444,81,0.755082188,0.21241919,0.458583814,12.8,0
2750,2016/4/17,12,0.098743402,81,0.698057248,1,0.113341923,9.6,0
2751,2016/4/17,13,0.651304332,81,0.86447943,1,0.027783349,10.4,0
2752,2016/4/17,25,0.703516988,81,0.322680997,0,0.754861481,20,0
2753,2016/4/17,17,0.610240813,81,0.670788791,1,0.39485048,13.6,0
2754,2016/4/17,13,0.799615262,81,0.450873936,1,0.746938496,10.4,0
2755,2016/4/17,17,0.03457122,81,0.382102752,0.769005848,0.452404827,13.6,0
2756,2016/4/17,27,0.770238735,81,0.41081135,0.000365984,0.450086747,21.6,0
2757,2016/4/17,17,0.731728601,81,0.401479583,1,0.478072507,13.6,0
2758,2016/4/17,20,0.259698393,81,0.317383946,0.509539849,0.474003927,16,0
2759,2016/4/17,18,0.257069299,81,0.621919368,0.298039686,0.803163342,14.4,0
2760,2016/4/17,15,0.632303317,81,0.430247271,0,0.40239252,12,0
2761,2016/4/17,11,0.345297462,81,0.973802078,0.875268748,0.90468616,8.8,0
2762,2016/4/17,15,0.796588678,81,0.677800891,0.996403433,0.037061048,12,0
2763,2016/4/17,15,0.446146232,81,0.198569888,0.288234635,0.773874343,12,0
2764,2016/4/17,19,0.782749415,81,0.426701009,0.860288169,0.125641381,15.2,0
2765,2016/4/17,21,0.990471784,81,0.34334624,0.027829305,0.618513567,16.8,0
2766,2016/4/17,21,0.30024834,81,0.797638804,1,0.010364261,16.8,0
2767,2016/4/17,18,0.143005828,81,0.879998289,0.623283649,0.538627283,14.4,0
2768,2016/4/17,21,0.901308436,81,0.903841956,0.506715114,0.003017957,16.8,0
2769,2016/4/17,13,0.541559379,81,0.662719812,0.549127064,0.951193785,10.4,0
2770,2016/4/17,23,0.974740371,81,0.270208262,1,0.905402034,18.4,0
2771,2016/4/17,19,0.6366044,81,0.252366702,0.97520582,0.795966942,15.2,0
2772,2016/4/17,15,0.993913025,81,0.854897943,0.864732662,0.91527432,12,0
2773,2016/4/17,19,0.546070804,81,0.527714646,0.668850605,0.145558231,15.2,0
2774,2016/4/17,16,0.526425934,81,0.802161084,0.638910564,0.15773007,12.8,0
2775,2016/4/17,22,0.135427903,81,0.572488517,0.909190131,0.187631673,17.6,0
2776,2016/4/17,24,0.355705171,81,0.733142525,0.71624728,0.622495902,19.2,0
2777,2016/4/17,27,0.026218567,81,0.519011627,0.941275703,0.905809496,21.6,0
2778,2016/4/17,10,0.16039518,81,0.770883911,0.444941613,0.989955178,8,0
2779,2016/4/17,9,0.745637193,81,0.568857991,0,0.711122459,7.2,0
2780,2016/4/17,14,0.03039969,81,0.465709879,1,0.731800409,11.2,0
2781,2016/4/17,17,0.366543097,81,0.342688908,1,0.909293205,13.6,0
2782,2016/4/17,21,0.862346253,81,0.068209348,0.820682222,0.400873732,16.8,0
2783,2016/4/17,18,0.692677718,81,0.377924179,0.549922383,0.24985068,14.4,0
2784,2016/4/17,6,0.690942142,81,0.079626078,0.531777628,0.173430171,4.8,0
2785,2016/4/17,15,0.188636801,81,0.982817114,0.540472906,0.11945705,12,0
2786,2016/4/17,21,0.441904281,81,0.181612851,0.608704704,0.812610588,16.8,0
2787,2016/4/17,18,0.581577407,81,0.811858698,0.038990636,0.146792373,14.4,0
2788,2016/4/17,20,0.989751708,81,0.874961645,0.341452771,0.264297483,16,0
2789,2016/4/17,15,0.203906225,81,0.688413252,0.101486586,0.819089179,12,0
2790,2016/4/18,25,0.735065963,52,0.556240234,0.028740901,0.787929234,20,0
2791,2016/4/18,13,0.77217803,52,0.136455226,0.425328639,0.612031177,10.4,0
2792,2016/4/18,14,0.907815853,52,0.05991769,0.495552883,0.053909272,11.2,0
2793,2016/4/18,11,0.931972069,52,0.121343456,0.893311596,0.42019368,8.8,0
2794,2016/4/18,21,0.013951573,52,0.044551879,1,0.679068837,16.8,0
2795,2016/4/18,5,0.234362086,52,0.107494129,1,0.918601778,4,0
2796,2016/4/18,25,0.616778357,52,0.225709339,0.742793663,0.000402025,20,0
2797,2016/4/18,13,0.949016321,52,0.71298898,1,0.976759149,10.4,0
2798,2016/4/18,18,0.950176119,52,0.559716982,0.22280103,0.376580315,14.4,0
2799,2016/4/18,15,0.556653188,52,0.01255598,1,0.973783538,12,0
2800,2016/4/18,24,0.91560635,52,0.07197428,0.85646491,0.604716101,19.2,0
2801,2016/4/18,6,0.641566209,52,0.96727633,0.450953582,0.828845808,4.8,0
2802,2016/4/18,15,0.390007714,52,0.568100462,0.844259073,0.574711505,12,0
2803,2016/4/18,15,0.485990667,52,0.203293235,0.562214143,0.628076198,12,0
2804,2016/4/18,22,0.604310483,52,0.252325745,1,0.285576282,17.6,0
2805,2016/4/18,11,0.549547922,52,0.743825854,1,0.586833341,8.8,0
2806,2016/4/18,16,0.926181427,52,0.195429481,1,0.750021764,12.8,0
2807,2016/4/18,12,0.918733436,52,0.581358927,0,0.858313836,9.6,0
2808,2016/4/18,17,0.394875613,52,0.970019989,0,0.755082188,13.6,0
2809,2016/4/18,19,0.963262528,52,0.846828801,0.347767069,0.698057248,15.2,0
2810,2016/4/18,11,0.173955667,52,0.239847759,0.680018535,0.86447943,8.8,0
2811,2016/4/18,22,0.126329519,52,0.493769714,1,0.322680997,17.6,0
2812,2016/4/18,21,0.135079158,52,0.619955718,0.757817474,0.670788791,16.8,0
2813,2016/4/18,19,0.505662166,52,0.8289809,0,0.450873936,15.2,0
2814,2016/4/18,21,0.021524805,52,0.156791395,0.446897994,0.382102752,16.8,0
2815,2016/4/18,13,0.947970211,52,0.018576202,1,0.41081135,10.4,0
2816,2016/4/18,16,0.827115471,52,0.070022144,0.715047368,0.401479583,12.8,0
2817,2016/4/18,12,0.015018981,52,0.486345111,0.98100559,0.317383946,9.6,0
2818,2016/4/18,15,0.176196256,52,0.606329462,0.488835929,0.621919368,12,0
2819,2016/4/18,19,0.332063574,52,0.568851437,0.499620966,0.430247271,15.2,0
2820,2016/4/18,13,0.130996845,52,0.317362409,0.693280695,0.973802078,10.4,0
2821,2016/4/18,15,0.809490692,52,0.988616154,0.805025824,0.677800891,12,0
2822,2016/4/18,13,0.344736653,52,0.579745219,0.69914986,0.198569888,10.4,0
2823,2016/4/18,12,0.940107482,52,0.380141173,0.659504323,0.426701009,9.6,0
2824,2016/4/18,13,0.58201418,52,0.550948219,0.264668857,0.34334624,10.4,0
2825,2016/4/18,16,0.878831984,52,0.745334431,0.788781893,0.797638804,12.8,0
2826,2016/4/18,11,0.844734445,52,0.669232893,0.660910635,0.879998289,8.8,0
2827,2016/4/18,18,0.905392319,52,0.264919558,1,0.903841956,14.4,0
2828,2016/4/18,25,0.459880266,52,0.066334834,1,0.662719812,20,0
2829,2016/4/18,20,0.546346816,52,0.370084198,0.692578209,0.270208262,16,0
2830,2016/4/18,16,0.798603591,52,0.629717507,0.412357525,0.252366702,12.8,0
2831,2016/4/18,12,0.285718852,52,0.21017401,0.280634796,0.854897943,9.6,0
2832,2016/4/18,13,0.490253523,52,0.752755554,0.811747177,0.527714646,10.4,0
2833,2016/4/18,25,0.599110308,52,0.066536481,0.638670034,0.802161084,20,0
2834,2016/4/18,17,0.015533276,52,0.260315099,0.428073162,0.572488517,13.6,0
2835,2016/4/18,13,0.593481408,52,0.804754564,0.621798428,0.733142525,10.4,0
2836,2016/4/18,17,0.433676349,52,0.193434283,0.289999578,0.519011627,13.6,0
2837,2016/4/18,27,0.807360529,52,0.639460881,0.949016017,0.770883911,21.6,0
2838,2016/4/18,17,0.315244803,52,0.524670309,0.376435718,0.568857991,13.6,0
2839,2016/4/18,20,0.892888709,52,0.92480797,1,0.465709879,16,0
2840,2016/4/18,18,0.577857215,52,0.26329677,0.801745821,0.342688908,14.4,0
2841,2016/4/18,15,0.184010202,52,0.065961091,0.896789262,0.068209348,12,0
2842,2016/4/19,25,0.121343456,39,0.908535151,0.97102208,0.752755554,20,0
2843,2016/4/19,13,0.044551879,39,0.623360116,0.504082224,0.066536481,10.4,0
2844,2016/4/19,14,0.107494129,39,0.015821243,0.156185518,0.260315099,11.2,0
2845,2016/4/19,11,0.225709339,39,0.929437234,0.226420853,0.804754564,8.8,0
2846,2016/4/19,21,0.71298898,39,0.690896918,1,0.193434283,16.8,0
2847,2016/4/19,5,0.559716982,39,0.99732285,0.625403877,0.639460881,4,0
2848,2016/4/19,25,0.01255598,39,0.172340508,0.281502177,0.524670309,20,0
2849,2016/4/19,13,0.07197428,39,0.13713575,0.695457742,0.92480797,10.4,0
2850,2016/4/19,18,0.96727633,39,0.932595463,1,0.26329677,14.4,0
2851,2016/4/19,15,0.568100462,39,0.696818161,0.660079476,0.065961091,12,0
2852,2016/4/19,24,0.203293235,39,0.066000173,0.908601555,0.735065963,19.2,0
2853,2016/4/19,6,0.252325745,39,0.755463053,0.75008516,0.77217803,4.8,0
2854,2016/4/19,15,0.743825854,39,0.753876188,0.423875077,0.907815853,12,0
2855,2016/4/19,15,0.195429481,39,0.923024536,0.028740901,0.931972069,12,0
2856,2016/4/19,22,0.581358927,39,0.711524759,0.425328639,0.013951573,17.6,0
2857,2016/4/19,11,0.970019989,39,0.124270962,0.495552883,0.234362086,8.8,0
2858,2016/4/19,16,0.846828801,39,0.019880134,0.893311596,0.616778357,12.8,0
2859,2016/4/19,12,0.239847759,39,0.026210987,1,0.949016321,9.6,0
2860,2016/4/19,17,0.493769714,39,0.028306488,1,0.950176119,13.6,0
2861,2016/4/19,19,0.619955718,39,0.246211068,0.742793663,0.556653188,15.2,0
2862,2016/4/19,11,0.8289809,39,0.860027949,1,0.91560635,8.8,0
2863,2016/4/19,22,0.156791395,39,0.538831064,0.22280103,0.641566209,17.6,0
2864,2016/4/19,21,0.018576202,39,0.552821979,1,0.390007714,16.8,0
2865,2016/4/19,19,0.070022144,39,0.842030892,0.85646491,0.485990667,15.2,0
2866,2016/4/19,21,0.486345111,39,0.124173315,0.450953582,0.604310483,16.8,0
2867,2016/4/19,13,0.606329462,39,0.279183679,0.844259073,0.549547922,10.4,0
2868,2016/4/19,16,0.568851437,39,0.585759271,0.562214143,0.926181427,12.8,0
2869,2016/4/19,12,0.317362409,39,0.969595748,1,0.918733436,9.6,0
2870,2016/4/19,15,0.988616154,39,0.561030219,1,0.394875613,12,0
2871,2016/4/19,19,0.579745219,39,0.018647289,1,0.963262528,15.2,0
2872,2016/4/19,13,0.380141173,39,0.800632673,0,0.173955667,10.4,0
2873,2016/4/19,15,0.550948219,39,0.232974274,0,0.126329519,12,0
2874,2016/4/19,13,0.745334431,39,0.807105196,0.347767069,0.135079158,10.4,0
2875,2016/4/19,12,0.669232893,39,0.387860644,0.680018535,0.505662166,9.6,0
2876,2016/4/19,13,0.264919558,39,0.863541855,1,0.021524805,10.4,0
2877,2016/4/19,16,0.066334834,39,0.747121643,0.757817474,0.947970211,12.8,0
2878,2016/4/19,11,0.370084198,39,0.556240234,0,0.827115471,8.8,0
2879,2016/4/19,18,0.629717507,39,0.136455226,0.446897994,0.015018981,14.4,0
2880,2016/4/19,25,0.21017401,39,0.05991769,1,0.176196256,20,0
2881,2016/4/20,25,0.203293235,41,0.932595463,0.156185518,0.907815853,20,0
2882,2016/4/20,13,0.252325745,41,0.696818161,0.226420853,0.931972069,10.4,0
2883,2016/4/20,14,0.743825854,41,0.066000173,1,0.013951573,11.2,0
2884,2016/4/20,11,0.195429481,41,0.755463053,0.625403877,0.234362086,8.8,0
2885,2016/4/20,21,0.581358927,41,0.753876188,0.281502177,0.616778357,16.8,0
2886,2016/4/20,5,0.970019989,41,0.923024536,0.695457742,0.949016321,4,0
2887,2016/4/20,25,0.846828801,41,0.711524759,1,0.950176119,20,0
2888,2016/4/20,13,0.239847759,41,0.124270962,0.660079476,0.556653188,10.4,0
2889,2016/4/20,18,0.493769714,41,0.019880134,0.908601555,0.91560635,14.4,0
2890,2016/4/20,15,0.619955718,41,0.026210987,0.75008516,0.641566209,12,0
2891,2016/4/20,24,0.8289809,41,0.028306488,0.423875077,0.390007714,19.2,0
2892,2016/4/20,6,0.156791395,41,0.246211068,0.028740901,0.485990667,4.8,0
2893,2016/4/20,15,0.018576202,41,0.860027949,0.425328639,0.604310483,12,0
2894,2016/4/20,15,0.070022144,41,0.538831064,0.495552883,0.549547922,12,0
2895,2016/4/20,22,0.486345111,41,0.552821979,0.893311596,0.926181427,17.6,0
2896,2016/4/20,11,0.606329462,41,0.842030892,1,0.918733436,8.8,0
2897,2016/4/20,16,0.568851437,41,0.124173315,1,0.394875613,12.8,0
2898,2016/4/20,12,0.317362409,41,0.279183679,0.742793663,0.963262528,9.6,0
2899,2016/4/20,17,0.988616154,41,0.585759271,1,0.173955667,13.6,0
2900,2016/4/20,19,0.579745219,41,0.969595748,0.22280103,0.126329519,15.2,0
2901,2016/4/20,11,0.380141173,41,0.561030219,1,0.135079158,8.8,0
2902,2016/4/20,22,0.550948219,41,0.018647289,0.85646491,0.505662166,17.6,0
2903,2016/4/20,21,0.745334431,41,0.800632673,0.450953582,0.021524805,16.8,0
2904,2016/4/20,19,0.669232893,41,0.232974274,0.844259073,0.947970211,15.2,0
2905,2016/4/20,21,0.264919558,41,0.807105196,0.562214143,0.827115471,16.8,0
2906,2016/4/20,13,0.066334834,41,0.387860644,1,0.015018981,10.4,0
2907,2016/4/20,16,0.370084198,41,0.863541855,1,0.176196256,12.8,0
2908,2016/4/20,12,0.629717507,41,0.747121643,1,0.332063574,9.6,0
2909,2016/4/20,15,0.21017401,41,0.556240234,0,0.130996845,12,0
2910,2016/4/20,19,0.752755554,41,0.136455226,0,0.809490692,15.2,0
2911,2016/4/20,13,0.066536481,41,0.05991769,0.347767069,0.344736653,10.4,0
2912,2016/4/20,15,0.260315099,41,0.121343456,0.680018535,0.940107482,12,0
2913,2016/4/20,13,0.804754564,41,0.044551879,1,0.58201418,10.4,0
2914,2016/4/20,12,0.193434283,41,0.107494129,0.757817474,0.878831984,9.6,0
2915,2016/4/20,13,0.639460881,41,0.225709339,0,0.844734445,10.4,0
2916,2016/4/20,16,0.524670309,41,0.71298898,0.446897994,0.905392319,12.8,0
2917,2016/4/20,11,0.92480797,41,0.559716982,1,0.459880266,8.8,0
2918,2016/4/20,18,0.26329677,41,0.01255598,0.715047368,0.546346816,14.4,0
2919,2016/4/20,25,0.065961091,41,0.07197428,0.98100559,0.798603591,20,0
2920,2016/4/20,20,0.735065963,41,0.96727633,0.488835929,0.285718852,16,0
2921,2016/4/20,16,0.77217803,41,0.568100462,0.499620966,0.490253523,12.8,0
2922,2016/4/21,25,0.918601778,67,0.752755554,1,0.728585668,20,0
2923,2016/4/21,13,0.000402025,67,0.066536481,1,0.208194438,10.4,0
2924,2016/4/21,14,0.976759149,67,0.260315099,0,0.248033558,11.2,0
2925,2016/4/21,11,0.376580315,67,0.804754564,0,0.851671875,8.8,0
2926,2016/4/21,21,0.973783538,67,0.193434283,0.347767069,0.415848718,16.8,0
2927,2016/4/21,5,0.604716101,67,0.639460881,0.680018535,0.616685067,4,0
2928,2016/4/21,25,0.828845808,67,0.524670309,1,0.233666139,20,0
2929,2016/4/21,13,0.574711505,67,0.92480797,0.757817474,0.101967259,10.4,0
2930,2016/4/21,18,0.628076198,67,0.26329677,0,0.515857017,14.4,0
2931,2016/4/21,15,0.285576282,67,0.065961091,0.446897994,0.477140987,12,0
2932,2016/4/21,24,0.586833341,67,0.735065963,1,0.152671644,19.2,0
2933,2016/4/21,6,0.750021764,67,0.77217803,0.715047368,0.621806232,4.8,0
2934,2016/4/21,15,0.858313836,67,0.907815853,0.98100559,0.544010119,12,0
2935,2016/4/21,15,0.755082188,67,0.931972069,0.488835929,0.654137347,12,0
2936,2016/4/21,22,0.698057248,67,0.013951573,0.499620966,0.14454554,17.6,0
2937,2016/4/21,11,0.86447943,67,0.234362086,0.693280695,0.751527817,8.8,0
2938,2016/4/21,16,0.322680997,67,0.616778357,0.805025824,0.22204914,12.8,0
2939,2016/4/21,12,0.670788791,67,0.949016321,0.69914986,0.519351824,9.6,0
2940,2016/4/21,17,0.450873936,67,0.950176119,0.659504323,0.785296028,13.6,0
2941,2016/4/21,19,0.382102752,67,0.556653188,0.264668857,0.022330428,15.2,0
2942,2016/4/21,11,0.41081135,67,0.91560635,0.788781893,0.32436246,8.8,0
2943,2016/4/21,22,0.401479583,67,0.641566209,0.660910635,0.872922376,17.6,0
2944,2016/4/21,21,0.317383946,67,0.390007714,1,0.844709608,16.8,0
2945,2016/4/21,19,0.621919368,67,0.485990667,1,0.538440593,15.2,0
2946,2016/4/21,21,0.430247271,67,0.604310483,0.692578209,0.866608274,16.8,0
2947,2016/4/21,13,0.973802078,67,0.549547922,0.412357525,0.949805991,10.4,0
2948,2016/4/21,16,0.677800891,67,0.926181427,0.280634796,0.826406998,12.8,0
2949,2016/4/21,12,0.198569888,67,0.918733436,0.811747177,0.854115444,9.6,0
2950,2016/4/21,15,0.426701009,67,0.394875613,0.638670034,0.098743402,12,0
2951,2016/4/21,19,0.34334624,67,0.963262528,0.428073162,0.651304332,15.2,0
2952,2016/4/21,13,0.797638804,67,0.173955667,0.621798428,0.703516988,10.4,0
2953,2016/4/21,15,0.879998289,67,0.126329519,0.289999578,0.610240813,12,0
2954,2016/4/21,13,0.903841956,67,0.135079158,0.949016017,0.799615262,10.4,0
2955,2016/4/21,12,0.662719812,67,0.505662166,0.376435718,0.03457122,9.6,0
2956,2016/4/21,13,0.270208262,67,0.021524805,1,0.770238735,10.4,0
2957,2016/4/21,16,0.252366702,67,0.947970211,0.801745821,0.731728601,12.8,0
2958,2016/4/21,11,0.854897943,67,0.827115471,0.896789262,0.259698393,8.8,0
